id,record,sequence,page number,group,coordinates,thumb,zoom
ukmhl-b2146201x_0003-214,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2146201x_0003-214?routing=ukmhl-b2146201x_0003,214,204,b2146201x_0003,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/23/items/b2146201x_0003/b2146201x_0003_alto/coordinates/214.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/23/items/b2146201x_0003/b2146201x_0003_thumb/b2146201x_0003_0214.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/23/items/b2146201x_0003/b2146201x_0003_jp2/b2146201x_0003_0214.jp2
ukmhl-b2146201x_0003-441,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2146201x_0003-441?routing=ukmhl-b2146201x_0003,441,431,b2146201x_0003,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/23/items/b2146201x_0003/b2146201x_0003_alto/coordinates/441.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/23/items/b2146201x_0003/b2146201x_0003_thumb/b2146201x_0003_0441.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/23/items/b2146201x_0003/b2146201x_0003_jp2/b2146201x_0003_0441.jp2
ukmhl-b2146201x_0003-435,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2146201x_0003-435?routing=ukmhl-b2146201x_0003,435,425,b2146201x_0003,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/23/items/b2146201x_0003/b2146201x_0003_alto/coordinates/435.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/23/items/b2146201x_0003/b2146201x_0003_thumb/b2146201x_0003_0435.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/23/items/b2146201x_0003/b2146201x_0003_jp2/b2146201x_0003_0435.jp2
ukmhl-b2146201x_0003-376,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2146201x_0003-376?routing=ukmhl-b2146201x_0003,376,366,b2146201x_0003,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/23/items/b2146201x_0003/b2146201x_0003_alto/coordinates/376.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/23/items/b2146201x_0003/b2146201x_0003_thumb/b2146201x_0003_0376.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/23/items/b2146201x_0003/b2146201x_0003_jp2/b2146201x_0003_0376.jp2
ukmhl-b2146201x_0003-506,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2146201x_0003-506?routing=ukmhl-b2146201x_0003,506,496,b2146201x_0003,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/23/items/b2146201x_0003/b2146201x_0003_alto/coordinates/506.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/23/items/b2146201x_0003/b2146201x_0003_thumb/b2146201x_0003_0506.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/23/items/b2146201x_0003/b2146201x_0003_jp2/b2146201x_0003_0506.jp2
ukmhl-b2146201x_0003-164,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2146201x_0003-164?routing=ukmhl-b2146201x_0003,164,154,b2146201x_0003,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/23/items/b2146201x_0003/b2146201x_0003_alto/coordinates/164.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/23/items/b2146201x_0003/b2146201x_0003_thumb/b2146201x_0003_0164.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/23/items/b2146201x_0003/b2146201x_0003_jp2/b2146201x_0003_0164.jp2
ukmhl-b2146201x_0003-614,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2146201x_0003-614?routing=ukmhl-b2146201x_0003,614,604,b2146201x_0003,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/23/items/b2146201x_0003/b2146201x_0003_alto/coordinates/614.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/23/items/b2146201x_0003/b2146201x_0003_thumb/b2146201x_0003_0614.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/23/items/b2146201x_0003/b2146201x_0003_jp2/b2146201x_0003_0614.jp2
ukmhl-b2146201x_0003-200,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2146201x_0003-200?routing=ukmhl-b2146201x_0003,200,190,b2146201x_0003,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/23/items/b2146201x_0003/b2146201x_0003_alto/coordinates/200.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/23/items/b2146201x_0003/b2146201x_0003_thumb/b2146201x_0003_0200.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/23/items/b2146201x_0003/b2146201x_0003_jp2/b2146201x_0003_0200.jp2
ukmhl-b2146201x_0003-13,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2146201x_0003-13?routing=ukmhl-b2146201x_0003,13,3,b2146201x_0003,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/23/items/b2146201x_0003/b2146201x_0003_alto/coordinates/13.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/23/items/b2146201x_0003/b2146201x_0003_thumb/b2146201x_0003_0013.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/23/items/b2146201x_0003/b2146201x_0003_jp2/b2146201x_0003_0013.jp2
ukmhl-b2146201x_0003-542,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2146201x_0003-542?routing=ukmhl-b2146201x_0003,542,532,b2146201x_0003,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/23/items/b2146201x_0003/b2146201x_0003_alto/coordinates/542.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/23/items/b2146201x_0003/b2146201x_0003_thumb/b2146201x_0003_0542.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/23/items/b2146201x_0003/b2146201x_0003_jp2/b2146201x_0003_0542.jp2
