id,record,sequence,page number,group,coordinates,thumb,zoom
ukmhl-b2809699x-21,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2809699x-21?routing=ukmhl-b2809699x,21,-,b2809699x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/32/items/b2809699x/b2809699x_alto/coordinates/21.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/32/items/b2809699x/b2809699x_thumb/b2809699x_0021.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/32/items/b2809699x/b2809699x_jp2/b2809699x_0021.jp2
ukmhl-b2809699x-160,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2809699x-160?routing=ukmhl-b2809699x,160,-,b2809699x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/32/items/b2809699x/b2809699x_alto/coordinates/160.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/32/items/b2809699x/b2809699x_thumb/b2809699x_0160.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/32/items/b2809699x/b2809699x_jp2/b2809699x_0160.jp2
ukmhl-b2809699x-513,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2809699x-513?routing=ukmhl-b2809699x,513,-,b2809699x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/32/items/b2809699x/b2809699x_alto/coordinates/513.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/32/items/b2809699x/b2809699x_thumb/b2809699x_0513.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/32/items/b2809699x/b2809699x_jp2/b2809699x_0513.jp2
ukmhl-b2809699x-666,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2809699x-666?routing=ukmhl-b2809699x,666,-,b2809699x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/32/items/b2809699x/b2809699x_alto/coordinates/666.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/32/items/b2809699x/b2809699x_thumb/b2809699x_0666.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/32/items/b2809699x/b2809699x_jp2/b2809699x_0666.jp2
ukmhl-b2809699x-53,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2809699x-53?routing=ukmhl-b2809699x,53,-,b2809699x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/32/items/b2809699x/b2809699x_alto/coordinates/53.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/32/items/b2809699x/b2809699x_thumb/b2809699x_0053.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/32/items/b2809699x/b2809699x_jp2/b2809699x_0053.jp2
ukmhl-b2809699x-67,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2809699x-67?routing=ukmhl-b2809699x,67,-,b2809699x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/32/items/b2809699x/b2809699x_alto/coordinates/67.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/32/items/b2809699x/b2809699x_thumb/b2809699x_0067.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/32/items/b2809699x/b2809699x_jp2/b2809699x_0067.jp2
ukmhl-b2809699x-376,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2809699x-376?routing=ukmhl-b2809699x,376,-,b2809699x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/32/items/b2809699x/b2809699x_alto/coordinates/376.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/32/items/b2809699x/b2809699x_thumb/b2809699x_0376.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/32/items/b2809699x/b2809699x_jp2/b2809699x_0376.jp2
ukmhl-b2809699x-12,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2809699x-12?routing=ukmhl-b2809699x,12,-,b2809699x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/32/items/b2809699x/b2809699x_alto/coordinates/12.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/32/items/b2809699x/b2809699x_thumb/b2809699x_0012.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/32/items/b2809699x/b2809699x_jp2/b2809699x_0012.jp2
ukmhl-b2809699x-494,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2809699x-494?routing=ukmhl-b2809699x,494,-,b2809699x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/32/items/b2809699x/b2809699x_alto/coordinates/494.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/32/items/b2809699x/b2809699x_thumb/b2809699x_0494.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/32/items/b2809699x/b2809699x_jp2/b2809699x_0494.jp2
ukmhl-b2809699x-764,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2809699x-764?routing=ukmhl-b2809699x,764,-,b2809699x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/32/items/b2809699x/b2809699x_alto/coordinates/764.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/32/items/b2809699x/b2809699x_thumb/b2809699x_0764.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/32/items/b2809699x/b2809699x_jp2/b2809699x_0764.jp2
