id,record,sequence,page number,group,coordinates,thumb,zoom
ukmhl-b2038922x-732,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2038922x-732?routing=ukmhl-b2038922x,732,696,b2038922x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/8/items/b2038922x/b2038922x_alto/coordinates/732.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/8/items/b2038922x/b2038922x_thumb/b2038922x_0732.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/8/items/b2038922x/b2038922x_jp2/b2038922x_0732.jp2
ukmhl-b2038922x-40,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2038922x-40?routing=ukmhl-b2038922x,40,4,b2038922x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/8/items/b2038922x/b2038922x_alto/coordinates/40.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/8/items/b2038922x/b2038922x_thumb/b2038922x_0040.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/8/items/b2038922x/b2038922x_jp2/b2038922x_0040.jp2
ukmhl-b2038922x-416,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2038922x-416?routing=ukmhl-b2038922x,416,380,b2038922x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/8/items/b2038922x/b2038922x_alto/coordinates/416.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/8/items/b2038922x/b2038922x_thumb/b2038922x_0416.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/8/items/b2038922x/b2038922x_jp2/b2038922x_0416.jp2
ukmhl-b2038922x-375,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2038922x-375?routing=ukmhl-b2038922x,375,339,b2038922x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/8/items/b2038922x/b2038922x_alto/coordinates/375.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/8/items/b2038922x/b2038922x_thumb/b2038922x_0375.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/8/items/b2038922x/b2038922x_jp2/b2038922x_0375.jp2
ukmhl-b2038922x-90,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2038922x-90?routing=ukmhl-b2038922x,90,54,b2038922x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/8/items/b2038922x/b2038922x_alto/coordinates/90.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/8/items/b2038922x/b2038922x_thumb/b2038922x_0090.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/8/items/b2038922x/b2038922x_jp2/b2038922x_0090.jp2
ukmhl-b2038922x-553,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2038922x-553?routing=ukmhl-b2038922x,553,517,b2038922x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/8/items/b2038922x/b2038922x_alto/coordinates/553.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/8/items/b2038922x/b2038922x_thumb/b2038922x_0553.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/8/items/b2038922x/b2038922x_jp2/b2038922x_0553.jp2
ukmhl-b2038922x-131,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2038922x-131?routing=ukmhl-b2038922x,131,95,b2038922x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/8/items/b2038922x/b2038922x_alto/coordinates/131.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/8/items/b2038922x/b2038922x_thumb/b2038922x_0131.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/8/items/b2038922x/b2038922x_jp2/b2038922x_0131.jp2
ukmhl-b2038922x-266,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2038922x-266?routing=ukmhl-b2038922x,266,230,b2038922x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/8/items/b2038922x/b2038922x_alto/coordinates/266.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/8/items/b2038922x/b2038922x_thumb/b2038922x_0266.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/8/items/b2038922x/b2038922x_jp2/b2038922x_0266.jp2
ukmhl-b2038922x-730,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2038922x-730?routing=ukmhl-b2038922x,730,694,b2038922x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/8/items/b2038922x/b2038922x_alto/coordinates/730.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/8/items/b2038922x/b2038922x_thumb/b2038922x_0730.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/8/items/b2038922x/b2038922x_jp2/b2038922x_0730.jp2
ukmhl-b2038922x-281,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2038922x-281?routing=ukmhl-b2038922x,281,245,b2038922x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/8/items/b2038922x/b2038922x_alto/coordinates/281.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/8/items/b2038922x/b2038922x_thumb/b2038922x_0281.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/8/items/b2038922x/b2038922x_jp2/b2038922x_0281.jp2
ukmhl-b2038922x-584,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2038922x-584?routing=ukmhl-b2038922x,584,548,b2038922x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/8/items/b2038922x/b2038922x_alto/coordinates/584.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/8/items/b2038922x/b2038922x_thumb/b2038922x_0584.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/8/items/b2038922x/b2038922x_jp2/b2038922x_0584.jp2
ukmhl-b2038922x-278,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2038922x-278?routing=ukmhl-b2038922x,278,242,b2038922x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/8/items/b2038922x/b2038922x_alto/coordinates/278.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/8/items/b2038922x/b2038922x_thumb/b2038922x_0278.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/8/items/b2038922x/b2038922x_jp2/b2038922x_0278.jp2
ukmhl-b2038922x-333,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2038922x-333?routing=ukmhl-b2038922x,333,297,b2038922x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/8/items/b2038922x/b2038922x_alto/coordinates/333.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/8/items/b2038922x/b2038922x_thumb/b2038922x_0333.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/8/items/b2038922x/b2038922x_jp2/b2038922x_0333.jp2
ukmhl-b2038922x-46,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2038922x-46?routing=ukmhl-b2038922x,46,10,b2038922x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/8/items/b2038922x/b2038922x_alto/coordinates/46.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/8/items/b2038922x/b2038922x_thumb/b2038922x_0046.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/8/items/b2038922x/b2038922x_jp2/b2038922x_0046.jp2
ukmhl-b2038922x-506,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2038922x-506?routing=ukmhl-b2038922x,506,470,b2038922x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/8/items/b2038922x/b2038922x_alto/coordinates/506.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/8/items/b2038922x/b2038922x_thumb/b2038922x_0506.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/8/items/b2038922x/b2038922x_jp2/b2038922x_0506.jp2
ukmhl-b2038922x-670,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2038922x-670?routing=ukmhl-b2038922x,670,634,b2038922x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/8/items/b2038922x/b2038922x_alto/coordinates/670.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/8/items/b2038922x/b2038922x_thumb/b2038922x_0670.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/8/items/b2038922x/b2038922x_jp2/b2038922x_0670.jp2
ukmhl-b2038922x-188,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2038922x-188?routing=ukmhl-b2038922x,188,152,b2038922x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/8/items/b2038922x/b2038922x_alto/coordinates/188.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/8/items/b2038922x/b2038922x_thumb/b2038922x_0188.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/8/items/b2038922x/b2038922x_jp2/b2038922x_0188.jp2
