id,record,sequence,page number,group,coordinates,thumb,zoom
ukmhl-b2041853x-663,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2041853x-663?routing=ukmhl-b2041853x,663,651,b2041853x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/20/items/b2041853x/b2041853x_alto/coordinates/663.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/20/items/b2041853x/b2041853x_thumb/b2041853x_0693.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/20/items/b2041853x/b2041853x_jp2/b2041853x_0693.jp2
ukmhl-b2041853x-820,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2041853x-820?routing=ukmhl-b2041853x,820,808,b2041853x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/20/items/b2041853x/b2041853x_alto/coordinates/820.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/20/items/b2041853x/b2041853x_thumb/b2041853x_0852.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/20/items/b2041853x/b2041853x_jp2/b2041853x_0852.jp2
ukmhl-b2041853x-334,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2041853x-334?routing=ukmhl-b2041853x,334,322,b2041853x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/20/items/b2041853x/b2041853x_alto/coordinates/334.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/20/items/b2041853x/b2041853x_thumb/b2041853x_0356.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/20/items/b2041853x/b2041853x_jp2/b2041853x_0356.jp2
ukmhl-b2041853x-461,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2041853x-461?routing=ukmhl-b2041853x,461,449,b2041853x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/20/items/b2041853x/b2041853x_alto/coordinates/461.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/20/items/b2041853x/b2041853x_thumb/b2041853x_0487.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/20/items/b2041853x/b2041853x_jp2/b2041853x_0487.jp2
ukmhl-b2041853x-679,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2041853x-679?routing=ukmhl-b2041853x,679,667,b2041853x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/20/items/b2041853x/b2041853x_alto/coordinates/679.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/20/items/b2041853x/b2041853x_thumb/b2041853x_0709.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/20/items/b2041853x/b2041853x_jp2/b2041853x_0709.jp2
ukmhl-b2041853x-498,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2041853x-498?routing=ukmhl-b2041853x,498,486,b2041853x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/20/items/b2041853x/b2041853x_alto/coordinates/498.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/20/items/b2041853x/b2041853x_thumb/b2041853x_0526.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/20/items/b2041853x/b2041853x_jp2/b2041853x_0526.jp2
ukmhl-b2041853x-447,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2041853x-447?routing=ukmhl-b2041853x,447,435,b2041853x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/20/items/b2041853x/b2041853x_alto/coordinates/447.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/20/items/b2041853x/b2041853x_thumb/b2041853x_0473.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/20/items/b2041853x/b2041853x_jp2/b2041853x_0473.jp2
ukmhl-b2041853x-866,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2041853x-866?routing=ukmhl-b2041853x,866,854,b2041853x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/20/items/b2041853x/b2041853x_alto/coordinates/866.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/20/items/b2041853x/b2041853x_thumb/b2041853x_0898.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/20/items/b2041853x/b2041853x_jp2/b2041853x_0898.jp2
ukmhl-b2041853x-789,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2041853x-789?routing=ukmhl-b2041853x,789,777,b2041853x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/20/items/b2041853x/b2041853x_alto/coordinates/789.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/20/items/b2041853x/b2041853x_thumb/b2041853x_0819.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/20/items/b2041853x/b2041853x_jp2/b2041853x_0819.jp2
ukmhl-b2041853x-555,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2041853x-555?routing=ukmhl-b2041853x,555,543,b2041853x,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/20/items/b2041853x/b2041853x_alto/coordinates/555.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/20/items/b2041853x/b2041853x_thumb/b2041853x_0583.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/20/items/b2041853x/b2041853x_jp2/b2041853x_0583.jp2
