id,record,sequence,page number,group,coordinates,thumb,zoom
ukmhl-b20386217-98,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b20386217-98?routing=ukmhl-b20386217,98,82,b20386217,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/26/items/b20386217/b20386217_alto/coordinates/98.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/26/items/b20386217/b20386217_thumb/b20386217_0098.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/26/items/b20386217/b20386217_jp2/b20386217_0098.jp2
ukmhl-b20386217-255,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b20386217-255?routing=ukmhl-b20386217,255,239,b20386217,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/26/items/b20386217/b20386217_alto/coordinates/255.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/26/items/b20386217/b20386217_thumb/b20386217_0255.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/26/items/b20386217/b20386217_jp2/b20386217_0255.jp2
ukmhl-b20386217-226,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b20386217-226?routing=ukmhl-b20386217,226,210,b20386217,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/26/items/b20386217/b20386217_alto/coordinates/226.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/26/items/b20386217/b20386217_thumb/b20386217_0226.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/26/items/b20386217/b20386217_jp2/b20386217_0226.jp2
ukmhl-b20386217-32,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b20386217-32?routing=ukmhl-b20386217,32,16,b20386217,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/26/items/b20386217/b20386217_alto/coordinates/32.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/26/items/b20386217/b20386217_thumb/b20386217_0032.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/26/items/b20386217/b20386217_jp2/b20386217_0032.jp2
ukmhl-b20386217-210,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b20386217-210?routing=ukmhl-b20386217,210,194,b20386217,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/26/items/b20386217/b20386217_alto/coordinates/210.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/26/items/b20386217/b20386217_thumb/b20386217_0210.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/26/items/b20386217/b20386217_jp2/b20386217_0210.jp2
ukmhl-b20386217-142,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b20386217-142?routing=ukmhl-b20386217,142,126,b20386217,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/26/items/b20386217/b20386217_alto/coordinates/142.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/26/items/b20386217/b20386217_thumb/b20386217_0142.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/26/items/b20386217/b20386217_jp2/b20386217_0142.jp2
ukmhl-b20386217-180,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b20386217-180?routing=ukmhl-b20386217,180,164,b20386217,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/26/items/b20386217/b20386217_alto/coordinates/180.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/26/items/b20386217/b20386217_thumb/b20386217_0180.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/26/items/b20386217/b20386217_jp2/b20386217_0180.jp2
ukmhl-b20386217-84,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b20386217-84?routing=ukmhl-b20386217,84,68,b20386217,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/26/items/b20386217/b20386217_alto/coordinates/84.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/26/items/b20386217/b20386217_thumb/b20386217_0084.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/26/items/b20386217/b20386217_jp2/b20386217_0084.jp2
ukmhl-b20386217-216,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b20386217-216?routing=ukmhl-b20386217,216,200,b20386217,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/26/items/b20386217/b20386217_alto/coordinates/216.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/26/items/b20386217/b20386217_thumb/b20386217_0216.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/26/items/b20386217/b20386217_jp2/b20386217_0216.jp2
ukmhl-b20386217-196,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b20386217-196?routing=ukmhl-b20386217,196,180,b20386217,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/26/items/b20386217/b20386217_alto/coordinates/196.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/26/items/b20386217/b20386217_thumb/b20386217_0196.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/26/items/b20386217/b20386217_jp2/b20386217_0196.jp2
