id,record,sequence,page number,group,coordinates,thumb,zoom
ukmhl-b21915477_0007-741,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21915477_0007-741?routing=ukmhl-b21915477_0007,741,683,b21915477_0007,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/2/items/b21915477_0007/b21915477_0007_alto/coordinates/741.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/4/items/b21915477_0007/b21915477_0007_thumb/b21915477_0007_0743.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/4/items/b21915477_0007/b21915477_0007_jp2/b21915477_0007_0743.jp2
ukmhl-b21915477_0007-615,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21915477_0007-615?routing=ukmhl-b21915477_0007,615,557,b21915477_0007,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/2/items/b21915477_0007/b21915477_0007_alto/coordinates/615.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/4/items/b21915477_0007/b21915477_0007_thumb/b21915477_0007_0617.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/4/items/b21915477_0007/b21915477_0007_jp2/b21915477_0007_0617.jp2
ukmhl-b21915477_0007-375,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21915477_0007-375?routing=ukmhl-b21915477_0007,375,317,b21915477_0007,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/2/items/b21915477_0007/b21915477_0007_alto/coordinates/375.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/4/items/b21915477_0007/b21915477_0007_thumb/b21915477_0007_0377.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/4/items/b21915477_0007/b21915477_0007_jp2/b21915477_0007_0377.jp2
ukmhl-b21915477_0007-409,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21915477_0007-409?routing=ukmhl-b21915477_0007,409,351,b21915477_0007,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/2/items/b21915477_0007/b21915477_0007_alto/coordinates/409.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/4/items/b21915477_0007/b21915477_0007_thumb/b21915477_0007_0411.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/4/items/b21915477_0007/b21915477_0007_jp2/b21915477_0007_0411.jp2
ukmhl-b21915477_0007-477,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21915477_0007-477?routing=ukmhl-b21915477_0007,477,419,b21915477_0007,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/2/items/b21915477_0007/b21915477_0007_alto/coordinates/477.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/4/items/b21915477_0007/b21915477_0007_thumb/b21915477_0007_0479.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/4/items/b21915477_0007/b21915477_0007_jp2/b21915477_0007_0479.jp2
ukmhl-b21915477_0007-673,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21915477_0007-673?routing=ukmhl-b21915477_0007,673,615,b21915477_0007,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/2/items/b21915477_0007/b21915477_0007_alto/coordinates/673.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/4/items/b21915477_0007/b21915477_0007_thumb/b21915477_0007_0675.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/4/items/b21915477_0007/b21915477_0007_jp2/b21915477_0007_0675.jp2
ukmhl-b21915477_0007-314,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21915477_0007-314?routing=ukmhl-b21915477_0007,314,258,b21915477_0007,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/2/items/b21915477_0007/b21915477_0007_alto/coordinates/314.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/4/items/b21915477_0007/b21915477_0007_thumb/b21915477_0007_0314.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/4/items/b21915477_0007/b21915477_0007_jp2/b21915477_0007_0314.jp2
ukmhl-b21915477_0007-266,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21915477_0007-266?routing=ukmhl-b21915477_0007,266,210,b21915477_0007,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/2/items/b21915477_0007/b21915477_0007_alto/coordinates/266.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/4/items/b21915477_0007/b21915477_0007_thumb/b21915477_0007_0266.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/4/items/b21915477_0007/b21915477_0007_jp2/b21915477_0007_0266.jp2
ukmhl-b21915477_0007-79,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21915477_0007-79?routing=ukmhl-b21915477_0007,79,23,b21915477_0007,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/2/items/b21915477_0007/b21915477_0007_alto/coordinates/79.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/4/items/b21915477_0007/b21915477_0007_thumb/b21915477_0007_0079.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/4/items/b21915477_0007/b21915477_0007_jp2/b21915477_0007_0079.jp2
ukmhl-b21915477_0007-436,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21915477_0007-436?routing=ukmhl-b21915477_0007,436,378,b21915477_0007,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/2/items/b21915477_0007/b21915477_0007_alto/coordinates/436.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/4/items/b21915477_0007/b21915477_0007_thumb/b21915477_0007_0438.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/4/items/b21915477_0007/b21915477_0007_jp2/b21915477_0007_0438.jp2
