id,record,sequence,page number,group,coordinates,thumb,zoom
ukmhl-b2192594x_0003-492,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2192594x_0003-492?routing=ukmhl-b2192594x_0003,492,470,b2192594x_0003,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/18/items/b2192594x_0003/b2192594x_0003_alto/coordinates/492.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/18/items/b2192594x_0003/b2192594x_0003_thumb/b2192594x_0003_0496.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/18/items/b2192594x_0003/b2192594x_0003_jp2/b2192594x_0003_0496.jp2
ukmhl-b2192594x_0003-657,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2192594x_0003-657?routing=ukmhl-b2192594x_0003,657,629,b2192594x_0003,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/18/items/b2192594x_0003/b2192594x_0003_alto/coordinates/657.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/18/items/b2192594x_0003/b2192594x_0003_thumb/b2192594x_0003_0661.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/18/items/b2192594x_0003/b2192594x_0003_jp2/b2192594x_0003_0661.jp2
ukmhl-b2192594x_0003-334,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2192594x_0003-334?routing=ukmhl-b2192594x_0003,334,318,b2192594x_0003,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/18/items/b2192594x_0003/b2192594x_0003_alto/coordinates/334.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/18/items/b2192594x_0003/b2192594x_0003_thumb/b2192594x_0003_0336.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/18/items/b2192594x_0003/b2192594x_0003_jp2/b2192594x_0003_0336.jp2
ukmhl-b2192594x_0003-599,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2192594x_0003-599?routing=ukmhl-b2192594x_0003,599,573,b2192594x_0003,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/18/items/b2192594x_0003/b2192594x_0003_alto/coordinates/599.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/18/items/b2192594x_0003/b2192594x_0003_thumb/b2192594x_0003_0603.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/18/items/b2192594x_0003/b2192594x_0003_jp2/b2192594x_0003_0603.jp2
ukmhl-b2192594x_0003-389,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2192594x_0003-389?routing=ukmhl-b2192594x_0003,389,371,b2192594x_0003,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/18/items/b2192594x_0003/b2192594x_0003_alto/coordinates/389.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/18/items/b2192594x_0003/b2192594x_0003_thumb/b2192594x_0003_0391.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/18/items/b2192594x_0003/b2192594x_0003_jp2/b2192594x_0003_0391.jp2
ukmhl-b2192594x_0003-355,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2192594x_0003-355?routing=ukmhl-b2192594x_0003,355,337,b2192594x_0003,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/18/items/b2192594x_0003/b2192594x_0003_alto/coordinates/355.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/18/items/b2192594x_0003/b2192594x_0003_thumb/b2192594x_0003_0357.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/18/items/b2192594x_0003/b2192594x_0003_jp2/b2192594x_0003_0357.jp2
ukmhl-b2192594x_0003-460,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2192594x_0003-460?routing=ukmhl-b2192594x_0003,460,440,b2192594x_0003,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/18/items/b2192594x_0003/b2192594x_0003_alto/coordinates/460.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/18/items/b2192594x_0003/b2192594x_0003_thumb/b2192594x_0003_0462.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/18/items/b2192594x_0003/b2192594x_0003_jp2/b2192594x_0003_0462.jp2
ukmhl-b2192594x_0003-547,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2192594x_0003-547?routing=ukmhl-b2192594x_0003,547,-,b2192594x_0003,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/18/items/b2192594x_0003/b2192594x_0003_alto/coordinates/547.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/18/items/b2192594x_0003/b2192594x_0003_thumb/b2192594x_0003_0551.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/18/items/b2192594x_0003/b2192594x_0003_jp2/b2192594x_0003_0551.jp2
ukmhl-b2192594x_0003-323,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2192594x_0003-323?routing=ukmhl-b2192594x_0003,323,307,b2192594x_0003,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/18/items/b2192594x_0003/b2192594x_0003_alto/coordinates/323.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/18/items/b2192594x_0003/b2192594x_0003_thumb/b2192594x_0003_0325.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/18/items/b2192594x_0003/b2192594x_0003_jp2/b2192594x_0003_0325.jp2
ukmhl-b2192594x_0003-312,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2192594x_0003-312?routing=ukmhl-b2192594x_0003,312,296,b2192594x_0003,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/18/items/b2192594x_0003/b2192594x_0003_alto/coordinates/312.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/18/items/b2192594x_0003/b2192594x_0003_thumb/b2192594x_0003_0314.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/18/items/b2192594x_0003/b2192594x_0003_jp2/b2192594x_0003_0314.jp2
ukmhl-b2192594x_0003-152,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2192594x_0003-152?routing=ukmhl-b2192594x_0003,152,136,b2192594x_0003,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/18/items/b2192594x_0003/b2192594x_0003_alto/coordinates/152.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/18/items/b2192594x_0003/b2192594x_0003_thumb/b2192594x_0003_0152.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/18/items/b2192594x_0003/b2192594x_0003_jp2/b2192594x_0003_0152.jp2
ukmhl-b2192594x_0003-155,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2192594x_0003-155?routing=ukmhl-b2192594x_0003,155,139,b2192594x_0003,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/18/items/b2192594x_0003/b2192594x_0003_alto/coordinates/155.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/18/items/b2192594x_0003/b2192594x_0003_thumb/b2192594x_0003_0155.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/18/items/b2192594x_0003/b2192594x_0003_jp2/b2192594x_0003_0155.jp2
ukmhl-b2192594x_0003-420,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2192594x_0003-420?routing=ukmhl-b2192594x_0003,420,402,b2192594x_0003,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/18/items/b2192594x_0003/b2192594x_0003_alto/coordinates/420.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/18/items/b2192594x_0003/b2192594x_0003_thumb/b2192594x_0003_0422.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/18/items/b2192594x_0003/b2192594x_0003_jp2/b2192594x_0003_0422.jp2
ukmhl-b2192594x_0003-284,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2192594x_0003-284?routing=ukmhl-b2192594x_0003,284,266,b2192594x_0003,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/18/items/b2192594x_0003/b2192594x_0003_alto/coordinates/284.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/18/items/b2192594x_0003/b2192594x_0003_thumb/b2192594x_0003_0286.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/18/items/b2192594x_0003/b2192594x_0003_jp2/b2192594x_0003_0286.jp2
