id,record,sequence,page number,group,coordinates,thumb,zoom
ukmhl-b2146201x_0005-321,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2146201x_0005-321?routing=ukmhl-b2146201x_0005,321,-,b2146201x_0005,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/2/items/b2146201x_0005/b2146201x_0005_alto/coordinates/321.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/2/items/b2146201x_0005/b2146201x_0005_thumb/b2146201x_0005_0323.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/2/items/b2146201x_0005/b2146201x_0005_jp2/b2146201x_0005_0323.jp2
ukmhl-b2146201x_0005-328,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2146201x_0005-328?routing=ukmhl-b2146201x_0005,328,-,b2146201x_0005,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/2/items/b2146201x_0005/b2146201x_0005_alto/coordinates/328.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/2/items/b2146201x_0005/b2146201x_0005_thumb/b2146201x_0005_0330.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/2/items/b2146201x_0005/b2146201x_0005_jp2/b2146201x_0005_0330.jp2
ukmhl-b2146201x_0005-489,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2146201x_0005-489?routing=ukmhl-b2146201x_0005,489,-,b2146201x_0005,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/2/items/b2146201x_0005/b2146201x_0005_alto/coordinates/489.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/2/items/b2146201x_0005/b2146201x_0005_thumb/b2146201x_0005_0497.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/2/items/b2146201x_0005/b2146201x_0005_jp2/b2146201x_0005_0497.jp2
ukmhl-b2146201x_0005-169,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2146201x_0005-169?routing=ukmhl-b2146201x_0005,169,159,b2146201x_0005,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/2/items/b2146201x_0005/b2146201x_0005_alto/coordinates/169.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/2/items/b2146201x_0005/b2146201x_0005_thumb/b2146201x_0005_0169.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/2/items/b2146201x_0005/b2146201x_0005_jp2/b2146201x_0005_0169.jp2
ukmhl-b2146201x_0005-283,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2146201x_0005-283?routing=ukmhl-b2146201x_0005,283,-,b2146201x_0005,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/2/items/b2146201x_0005/b2146201x_0005_alto/coordinates/283.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/2/items/b2146201x_0005/b2146201x_0005_thumb/b2146201x_0005_0285.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/2/items/b2146201x_0005/b2146201x_0005_jp2/b2146201x_0005_0285.jp2
ukmhl-b2146201x_0005-3,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2146201x_0005-3?routing=ukmhl-b2146201x_0005,3,-,b2146201x_0005,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/2/items/b2146201x_0005/b2146201x_0005_alto/coordinates/3.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/2/items/b2146201x_0005/b2146201x_0005_thumb/b2146201x_0005_0003.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/2/items/b2146201x_0005/b2146201x_0005_jp2/b2146201x_0005_0003.jp2
ukmhl-b2146201x_0005-373,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2146201x_0005-373?routing=ukmhl-b2146201x_0005,373,-,b2146201x_0005,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/2/items/b2146201x_0005/b2146201x_0005_alto/coordinates/373.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/2/items/b2146201x_0005/b2146201x_0005_thumb/b2146201x_0005_0376.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/2/items/b2146201x_0005/b2146201x_0005_jp2/b2146201x_0005_0376.jp2
ukmhl-b2146201x_0005-414,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2146201x_0005-414?routing=ukmhl-b2146201x_0005,414,-,b2146201x_0005,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/2/items/b2146201x_0005/b2146201x_0005_alto/coordinates/414.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/2/items/b2146201x_0005/b2146201x_0005_thumb/b2146201x_0005_0420.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/2/items/b2146201x_0005/b2146201x_0005_jp2/b2146201x_0005_0420.jp2
ukmhl-b2146201x_0005-34,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2146201x_0005-34?routing=ukmhl-b2146201x_0005,34,24,b2146201x_0005,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/2/items/b2146201x_0005/b2146201x_0005_alto/coordinates/34.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/2/items/b2146201x_0005/b2146201x_0005_thumb/b2146201x_0005_0034.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/2/items/b2146201x_0005/b2146201x_0005_jp2/b2146201x_0005_0034.jp2
ukmhl-b2146201x_0005-433,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b2146201x_0005-433?routing=ukmhl-b2146201x_0005,433,-,b2146201x_0005,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/2/items/b2146201x_0005/b2146201x_0005_alto/coordinates/433.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/2/items/b2146201x_0005/b2146201x_0005_thumb/b2146201x_0005_0440.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/2/items/b2146201x_0005/b2146201x_0005_jp2/b2146201x_0005_0440.jp2
