id,record,sequence,page number,group,coordinates,thumb,zoom
ukmhl-b21924387-744,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21924387-744?routing=ukmhl-b21924387,744,726,b21924387,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/16/items/b21924387/b21924387_alto/coordinates/744.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/5/items/b21924387/b21924387_thumb/b21924387_0744.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/5/items/b21924387/b21924387_jp2/b21924387_0744.jp2
ukmhl-b21924387-723,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21924387-723?routing=ukmhl-b21924387,723,705,b21924387,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/16/items/b21924387/b21924387_alto/coordinates/723.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/5/items/b21924387/b21924387_thumb/b21924387_0723.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/5/items/b21924387/b21924387_jp2/b21924387_0723.jp2
ukmhl-b21924387-384,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21924387-384?routing=ukmhl-b21924387,384,366,b21924387,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/16/items/b21924387/b21924387_alto/coordinates/384.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/5/items/b21924387/b21924387_thumb/b21924387_0384.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/5/items/b21924387/b21924387_jp2/b21924387_0384.jp2
ukmhl-b21924387-597,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21924387-597?routing=ukmhl-b21924387,597,579,b21924387,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/16/items/b21924387/b21924387_alto/coordinates/597.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/5/items/b21924387/b21924387_thumb/b21924387_0597.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/5/items/b21924387/b21924387_jp2/b21924387_0597.jp2
ukmhl-b21924387-558,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21924387-558?routing=ukmhl-b21924387,558,540,b21924387,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/16/items/b21924387/b21924387_alto/coordinates/558.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/5/items/b21924387/b21924387_thumb/b21924387_0558.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/5/items/b21924387/b21924387_jp2/b21924387_0558.jp2
ukmhl-b21924387-451,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21924387-451?routing=ukmhl-b21924387,451,433,b21924387,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/16/items/b21924387/b21924387_alto/coordinates/451.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/5/items/b21924387/b21924387_thumb/b21924387_0451.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/5/items/b21924387/b21924387_jp2/b21924387_0451.jp2
ukmhl-b21924387-53,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21924387-53?routing=ukmhl-b21924387,53,35,b21924387,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/16/items/b21924387/b21924387_alto/coordinates/53.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/5/items/b21924387/b21924387_thumb/b21924387_0053.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/5/items/b21924387/b21924387_jp2/b21924387_0053.jp2
ukmhl-b21924387-738,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21924387-738?routing=ukmhl-b21924387,738,720,b21924387,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/16/items/b21924387/b21924387_alto/coordinates/738.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/5/items/b21924387/b21924387_thumb/b21924387_0738.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/5/items/b21924387/b21924387_jp2/b21924387_0738.jp2
ukmhl-b21924387-223,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21924387-223?routing=ukmhl-b21924387,223,205,b21924387,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/16/items/b21924387/b21924387_alto/coordinates/223.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/5/items/b21924387/b21924387_thumb/b21924387_0223.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/5/items/b21924387/b21924387_jp2/b21924387_0223.jp2
ukmhl-b21924387-666,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21924387-666?routing=ukmhl-b21924387,666,648,b21924387,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/16/items/b21924387/b21924387_alto/coordinates/666.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/5/items/b21924387/b21924387_thumb/b21924387_0666.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/5/items/b21924387/b21924387_jp2/b21924387_0666.jp2
