id,record,sequence,page number,group,coordinates,thumb,zoom
ukmhl-b21928514-26,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21928514-26?routing=ukmhl-b21928514,26,26,b21928514,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/20/items/b21928514/b21928514_alto/coordinates/26.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/20/items/b21928514/b21928514_thumb/b21928514_0026.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/20/items/b21928514/b21928514_jp2/b21928514_0026.jp2
ukmhl-b21928514-4,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21928514-4?routing=ukmhl-b21928514,4,4,b21928514,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/20/items/b21928514/b21928514_alto/coordinates/4.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/20/items/b21928514/b21928514_thumb/b21928514_0004.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/20/items/b21928514/b21928514_jp2/b21928514_0004.jp2
ukmhl-b21928514-19,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21928514-19?routing=ukmhl-b21928514,19,19,b21928514,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/20/items/b21928514/b21928514_alto/coordinates/19.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/20/items/b21928514/b21928514_thumb/b21928514_0019.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/20/items/b21928514/b21928514_jp2/b21928514_0019.jp2
ukmhl-b21928514-22,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21928514-22?routing=ukmhl-b21928514,22,22,b21928514,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/20/items/b21928514/b21928514_alto/coordinates/22.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/20/items/b21928514/b21928514_thumb/b21928514_0022.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/20/items/b21928514/b21928514_jp2/b21928514_0022.jp2
ukmhl-b21928514-24,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21928514-24?routing=ukmhl-b21928514,24,24,b21928514,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/20/items/b21928514/b21928514_alto/coordinates/24.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/20/items/b21928514/b21928514_thumb/b21928514_0024.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/20/items/b21928514/b21928514_jp2/b21928514_0024.jp2
ukmhl-b21928514-20,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21928514-20?routing=ukmhl-b21928514,20,20,b21928514,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/20/items/b21928514/b21928514_alto/coordinates/20.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/20/items/b21928514/b21928514_thumb/b21928514_0020.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/20/items/b21928514/b21928514_jp2/b21928514_0020.jp2
ukmhl-b21928514-23,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21928514-23?routing=ukmhl-b21928514,23,23,b21928514,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/20/items/b21928514/b21928514_alto/coordinates/23.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/20/items/b21928514/b21928514_thumb/b21928514_0023.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/20/items/b21928514/b21928514_jp2/b21928514_0023.jp2
ukmhl-b21928514-8,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21928514-8?routing=ukmhl-b21928514,8,8,b21928514,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/20/items/b21928514/b21928514_alto/coordinates/8.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/20/items/b21928514/b21928514_thumb/b21928514_0008.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/20/items/b21928514/b21928514_jp2/b21928514_0008.jp2
ukmhl-b21928514-17,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21928514-17?routing=ukmhl-b21928514,17,17,b21928514,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/20/items/b21928514/b21928514_alto/coordinates/17.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/20/items/b21928514/b21928514_thumb/b21928514_0017.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/20/items/b21928514/b21928514_jp2/b21928514_0017.jp2
ukmhl-b21928514-3,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21928514-3?routing=ukmhl-b21928514,3,-,b21928514,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/20/items/b21928514/b21928514_alto/coordinates/3.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/20/items/b21928514/b21928514_thumb/b21928514_0003.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/20/items/b21928514/b21928514_jp2/b21928514_0003.jp2
ukmhl-b21928514-10,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21928514-10?routing=ukmhl-b21928514,10,10,b21928514,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/20/items/b21928514/b21928514_alto/coordinates/10.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/20/items/b21928514/b21928514_thumb/b21928514_0010.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/20/items/b21928514/b21928514_jp2/b21928514_0010.jp2
