id,record,sequence,page number,group,coordinates,thumb,zoom
ukmhl-b24989939_0004-129,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b24989939_0004-129?routing=ukmhl-b24989939_0004,129,123,b24989939_0004,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/32/items/b24989939_0004/b24989939_0004_alto/coordinates/129.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/21/items/b24989939_0004/b24989939_0004_thumb/b24989939_0004_0131.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/21/items/b24989939_0004/b24989939_0004_jp2/b24989939_0004_0131.jp2
ukmhl-b24989939_0004-139,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b24989939_0004-139?routing=ukmhl-b24989939_0004,139,133,b24989939_0004,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/32/items/b24989939_0004/b24989939_0004_alto/coordinates/139.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/21/items/b24989939_0004/b24989939_0004_thumb/b24989939_0004_0141.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/21/items/b24989939_0004/b24989939_0004_jp2/b24989939_0004_0141.jp2
ukmhl-b24989939_0004-14,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b24989939_0004-14?routing=ukmhl-b24989939_0004,14,8,b24989939_0004,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/32/items/b24989939_0004/b24989939_0004_alto/coordinates/14.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/21/items/b24989939_0004/b24989939_0004_thumb/b24989939_0004_0014.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/21/items/b24989939_0004/b24989939_0004_jp2/b24989939_0004_0014.jp2
ukmhl-b24989939_0004-233,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b24989939_0004-233?routing=ukmhl-b24989939_0004,233,227,b24989939_0004,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/32/items/b24989939_0004/b24989939_0004_alto/coordinates/233.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/21/items/b24989939_0004/b24989939_0004_thumb/b24989939_0004_0235.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/21/items/b24989939_0004/b24989939_0004_jp2/b24989939_0004_0235.jp2
ukmhl-b24989939_0004-51,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b24989939_0004-51?routing=ukmhl-b24989939_0004,51,45,b24989939_0004,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/32/items/b24989939_0004/b24989939_0004_alto/coordinates/51.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/21/items/b24989939_0004/b24989939_0004_thumb/b24989939_0004_0051.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/21/items/b24989939_0004/b24989939_0004_jp2/b24989939_0004_0051.jp2
ukmhl-b24989939_0004-222,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b24989939_0004-222?routing=ukmhl-b24989939_0004,222,216,b24989939_0004,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/32/items/b24989939_0004/b24989939_0004_alto/coordinates/222.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/21/items/b24989939_0004/b24989939_0004_thumb/b24989939_0004_0224.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/21/items/b24989939_0004/b24989939_0004_jp2/b24989939_0004_0224.jp2
ukmhl-b24989939_0004-152,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b24989939_0004-152?routing=ukmhl-b24989939_0004,152,146,b24989939_0004,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/32/items/b24989939_0004/b24989939_0004_alto/coordinates/152.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/21/items/b24989939_0004/b24989939_0004_thumb/b24989939_0004_0154.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/21/items/b24989939_0004/b24989939_0004_jp2/b24989939_0004_0154.jp2
ukmhl-b24989939_0004-253,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b24989939_0004-253?routing=ukmhl-b24989939_0004,253,247,b24989939_0004,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/32/items/b24989939_0004/b24989939_0004_alto/coordinates/253.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/21/items/b24989939_0004/b24989939_0004_thumb/b24989939_0004_0255.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/21/items/b24989939_0004/b24989939_0004_jp2/b24989939_0004_0255.jp2
ukmhl-b24989939_0004-183,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b24989939_0004-183?routing=ukmhl-b24989939_0004,183,177,b24989939_0004,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/32/items/b24989939_0004/b24989939_0004_alto/coordinates/183.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/21/items/b24989939_0004/b24989939_0004_thumb/b24989939_0004_0185.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/21/items/b24989939_0004/b24989939_0004_jp2/b24989939_0004_0185.jp2
ukmhl-b24989939_0004-269,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b24989939_0004-269?routing=ukmhl-b24989939_0004,269,263,b24989939_0004,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/32/items/b24989939_0004/b24989939_0004_alto/coordinates/269.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/21/items/b24989939_0004/b24989939_0004_thumb/b24989939_0004_0271.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/21/items/b24989939_0004/b24989939_0004_jp2/b24989939_0004_0271.jp2
