id,record,sequence,page number,group,coordinates,thumb,zoom
ukmhl-b28092818-359,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b28092818-359?routing=ukmhl-b28092818,359,339,b28092818,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/32/items/b28092818/b28092818_alto/coordinates/359.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/32/items/b28092818/b28092818_thumb/b28092818_0361.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/32/items/b28092818/b28092818_jp2/b28092818_0361.jp2
ukmhl-b28092818-909,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b28092818-909?routing=ukmhl-b28092818,909,889,b28092818,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/32/items/b28092818/b28092818_alto/coordinates/909.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/32/items/b28092818/b28092818_thumb/b28092818_0911.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/32/items/b28092818/b28092818_jp2/b28092818_0911.jp2
ukmhl-b28092818-292,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b28092818-292?routing=ukmhl-b28092818,292,272,b28092818,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/32/items/b28092818/b28092818_alto/coordinates/292.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/32/items/b28092818/b28092818_thumb/b28092818_0294.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/32/items/b28092818/b28092818_jp2/b28092818_0294.jp2
ukmhl-b28092818-241,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b28092818-241?routing=ukmhl-b28092818,241,221,b28092818,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/32/items/b28092818/b28092818_alto/coordinates/241.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/32/items/b28092818/b28092818_thumb/b28092818_0243.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/32/items/b28092818/b28092818_jp2/b28092818_0243.jp2
ukmhl-b28092818-1071,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b28092818-1071?routing=ukmhl-b28092818,1071,1051,b28092818,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/32/items/b28092818/b28092818_alto/coordinates/1071.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/32/items/b28092818/b28092818_thumb/b28092818_1073.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/32/items/b28092818/b28092818_jp2/b28092818_1073.jp2
ukmhl-b28092818-1091,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b28092818-1091?routing=ukmhl-b28092818,1091,1071,b28092818,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/32/items/b28092818/b28092818_alto/coordinates/1091.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/32/items/b28092818/b28092818_thumb/b28092818_1093.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/32/items/b28092818/b28092818_jp2/b28092818_1093.jp2
ukmhl-b28092818-185,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b28092818-185?routing=ukmhl-b28092818,185,165,b28092818,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/32/items/b28092818/b28092818_alto/coordinates/185.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/32/items/b28092818/b28092818_thumb/b28092818_0187.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/32/items/b28092818/b28092818_jp2/b28092818_0187.jp2
ukmhl-b28092818-787,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b28092818-787?routing=ukmhl-b28092818,787,767,b28092818,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/32/items/b28092818/b28092818_alto/coordinates/787.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/32/items/b28092818/b28092818_thumb/b28092818_0789.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/32/items/b28092818/b28092818_jp2/b28092818_0789.jp2
ukmhl-b28092818-1200,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b28092818-1200?routing=ukmhl-b28092818,1200,24,b28092818,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/32/items/b28092818/b28092818_alto/coordinates/1200.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/32/items/b28092818/b28092818_thumb/b28092818_1202.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/32/items/b28092818/b28092818_jp2/b28092818_1202.jp2
ukmhl-b28092818-789,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b28092818-789?routing=ukmhl-b28092818,789,769,b28092818,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/32/items/b28092818/b28092818_alto/coordinates/789.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/32/items/b28092818/b28092818_thumb/b28092818_0791.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/32/items/b28092818/b28092818_jp2/b28092818_0791.jp2
