id,record,sequence,page number,group,coordinates,thumb,zoom
ukmhl-b21934034-337,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21934034-337?routing=ukmhl-b21934034,337,331,b21934034,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/25/items/b21934034/b21934034_alto/coordinates/337.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/30/items/b21934034/b21934034_thumb/b21934034_0337.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/30/items/b21934034/b21934034_jp2/b21934034_0337.jp2
ukmhl-b21934034-300,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21934034-300?routing=ukmhl-b21934034,300,294,b21934034,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/25/items/b21934034/b21934034_alto/coordinates/300.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/30/items/b21934034/b21934034_thumb/b21934034_0300.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/30/items/b21934034/b21934034_jp2/b21934034_0300.jp2
ukmhl-b21934034-364,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21934034-364?routing=ukmhl-b21934034,364,358,b21934034,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/25/items/b21934034/b21934034_alto/coordinates/364.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/30/items/b21934034/b21934034_thumb/b21934034_0364.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/30/items/b21934034/b21934034_jp2/b21934034_0364.jp2
ukmhl-b21934034-103,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21934034-103?routing=ukmhl-b21934034,103,97,b21934034,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/25/items/b21934034/b21934034_alto/coordinates/103.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/30/items/b21934034/b21934034_thumb/b21934034_0103.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/30/items/b21934034/b21934034_jp2/b21934034_0103.jp2
ukmhl-b21934034-119,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21934034-119?routing=ukmhl-b21934034,119,113,b21934034,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/25/items/b21934034/b21934034_alto/coordinates/119.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/30/items/b21934034/b21934034_thumb/b21934034_0119.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/30/items/b21934034/b21934034_jp2/b21934034_0119.jp2
ukmhl-b21934034-166,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21934034-166?routing=ukmhl-b21934034,166,160,b21934034,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/25/items/b21934034/b21934034_alto/coordinates/166.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/30/items/b21934034/b21934034_thumb/b21934034_0166.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/30/items/b21934034/b21934034_jp2/b21934034_0166.jp2
ukmhl-b21934034-233,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21934034-233?routing=ukmhl-b21934034,233,227,b21934034,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/25/items/b21934034/b21934034_alto/coordinates/233.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/30/items/b21934034/b21934034_thumb/b21934034_0233.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/30/items/b21934034/b21934034_jp2/b21934034_0233.jp2
ukmhl-b21934034-328,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21934034-328?routing=ukmhl-b21934034,328,322,b21934034,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/25/items/b21934034/b21934034_alto/coordinates/328.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/30/items/b21934034/b21934034_thumb/b21934034_0328.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/30/items/b21934034/b21934034_jp2/b21934034_0328.jp2
ukmhl-b21934034-371,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21934034-371?routing=ukmhl-b21934034,371,365,b21934034,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/25/items/b21934034/b21934034_alto/coordinates/371.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/30/items/b21934034/b21934034_thumb/b21934034_0371.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/30/items/b21934034/b21934034_jp2/b21934034_0371.jp2
ukmhl-b21934034-399,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/page/ukmhl-b21934034-399?routing=ukmhl-b21934034,399,393,b21934034,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/25/items/b21934034/b21934034_alto/coordinates/399.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/30/items/b21934034/b21934034_thumb/b21934034_0399.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/zoom/ukmhl/30/items/b21934034/b21934034_jp2/b21934034_0399.jp2
